Timestamp,LeftEyePos_X,LeftEyePos_Y,LeftEyePos_Z,LeftGazeDir_X,LeftGazeDir_Y,LeftGazeDir_Z,RightEyePos_X,RightEyePos_Y,RightEyePos_Z,RightGazeDir_X,RightGazeDir_Y,RightGazeDir_Z,IntersectionPoint_X,IntersectionPoint_Y,IntersectionPoint_Z,DepthVectorStart_X,DepthVectorStart_Y,DepthVectorStart_Z,DepthVectorDir_X,DepthVectorDir_Y,DepthVectorDir_Z,DepthValue,RayHitPos_X,RayHitPos_Y,RayHitPos_Z,LeftBlinkWeight,RightBlinkWeight
87.7002,-1.58286,-0.2784619,4.235015,0.9687341,-0.1547589,-0.1939174,-1.611629,-0.2752382,4.176817,0.9775329,-0.1550304,-0.1428115,-0.4290283,-0.4627909,4.004046,-1.444319,-0.2939868,4.51528,0.8834731,-0.1468879,-0.4448587,1.149204,5.328452,-1.420038,1.104965,0.41,0.51
87.81103,-1.595262,-0.2778022,4.243109,0.9962102,-0.07865671,-0.03712666,-1.619771,-0.2774029,4.182909,0.9969084,-0.07744487,0.01326048,-0.4112577,-0.3712863,4.198984,-1.442113,-0.2802972,4.619278,0.9229155,-0.0814618,-0.3762858,1.116955,5.328452,-0.8779047,1.858827,0.00,0.03
87.9088,-1.60703,-0.2770912,4.251523,0.9923979,-0.1033639,-0.0668001,-1.627734,-0.2774448,4.18991,0.9947215,-0.1015305,-0.01485944,-0.4246964,-0.400238,4.171938,-1.511321,-0.2754564,4.536353,0.9425345,-0.1082351,-0.3160917,1.152875,5.328452,-1.060894,2.242547,0.00,0.02
88.00684,-1.618064,-0.2768911,4.262712,0.9933004,-0.114413,0.01624405,-1.633716,-0.2770152,4.199624,0.9913011,-0.1125895,0.06815933,-0.4347621,-0.4131894,4.282062,-1.544994,-0.2763114,4.557236,0.963755,-0.1188191,-0.238869,1.151986,5.328452,-1.123721,2.853641,0.00,0.02
88.1041,-1.628792,-0.2766537,4.272903,0.9542681,-0.1411227,0.2635464,-1.641148,-0.2758018,4.209094,0.94078,-0.1383256,0.3095141,-0.4977394,-0.4439204,4.585273,-1.529216,-0.2835194,4.787146,0.9701491,-0.1508642,-0.1898703,1.063215,5.328451,-1.349927,3.445019,0.00,0.00
88.20132,-1.639341,-0.2755096,4.283642,0.9645234,-0.141355,0.2229647,-1.649165,-0.2728223,4.219445,0.9522125,-0.1405791,0.2711621,-0.4939033,-0.4433783,4.548429,-1.572599,-0.2937657,4.719768,0.9784816,-0.1357132,-0.1554211,1.102418,5.328451,-1.250924,3.623614,0.00,0.00
88.312,-1.651608,-0.2749231,4.295897,0.9663239,-0.1378947,0.2172628,-1.658218,-0.2707313,4.23137,0.9537971,-0.1387883,0.2664748,-0.5025231,-0.4388979,4.554251,-1.612572,-0.2996802,4.676998,0.986308,-0.1236987,-0.109064,1.125458,5.328451,-1.170193,3.909477,0.00,0.00
88.4099,-1.662591,-0.2746558,4.307502,0.913744,-0.0275491,0.4053555,-1.665308,-0.2693861,4.242773,0.8932298,-0.03119865,0.4485168,-0.5796617,-0.3073056,4.78791,-1.640584,-0.3173263,4.831638,0.9991072,0.009436844,-0.04118095,1.06187,5.328451,-0.2514999,4.544394,0.00,0.00
88.50766,-1.670813,-0.2756392,4.313406,0.8910649,0.02193542,0.4533455,-1.673453,-0.2698473,4.248719,0.8691565,0.01658262,0.4942592,-0.615886,-0.24967,4.85012,-1.647477,-0.3268448,4.885303,0.996637,0.07455979,-0.03399128,1.035072,5.328451,0.1950362,4.647388,0.00,0.00
88.60805,-1.676794,-0.2761132,4.315497,0.9152924,0.02684842,0.4018943,-1.680836,-0.270771,4.250844,0.8953397,0.02177176,0.4448513,-0.5922597,-0.2443004,4.791705,-1.643308,-0.3203705,4.851129,0.9958091,0.0720722,-0.05630084,1.055471,5.328451,0.1842163,4.456965,0.00,0.00
88.70437,-1.681234,-0.2769763,4.31764,0.9190509,0.02699096,0.3932134,-1.686945,-0.2718811,4.253092,0.8996812,0.02209492,0.4359879,-0.5926969,-0.2450079,4.783367,-1.632412,-0.3205312,4.869402,0.9939927,0.07220214,-0.08225128,1.045999,5.328451,0.1850979,4.293406,0.00,0.00
88.79985,-1.68494,-0.2768476,4.319263,0.9171932,0.03472861,0.3969265,-1.691627,-0.2714047,4.254837,0.89793,0.02931779,0.4391608,-0.5990494,-0.2357315,4.789196,-1.625887,-0.3249167,4.888236,0.9916816,0.08613177,-0.09564922,1.03545,5.328451,0.2790985,4.217484,0.00,0.00
88.91296,-1.685476,-0.2758549,4.315357,0.991333,0.04820754,-0.122208,-1.695711,-0.2712444,4.251334,0.9966661,0.04421836,-0.06856799,-0.4973565,-0.2180779,4.16889,-1.679379,-0.2786014,4.353496,0.9867609,0.05052547,-0.1541105,1.197881,5.328451,0.08022475,3.259027,0.25,0.51
89.00825,-1.682963,-0.2747004,4.307525,0.8090861,0.07909928,-0.5823428,-1.697203,-0.2712649,4.244197,0.8374962,0.0778142,-0.5408744,-0.7019433,-0.1787924,3.601434,-1.787696,-0.2494318,3.841735,0.9744089,0.06339531,-0.2156578,1.114269,5.328452,0.2135491,2.266782,0.00,0.00
89.10721,-1.67728,-0.2734971,4.29298,0.7251451,0.04127491,-0.687358,-1.698786,-0.2722156,4.231655,0.7585917,0.04106928,-0.6502706,-0.7977301,-0.2234335,3.459263,-1.841576,-0.2637071,3.824484,0.9432682,0.03639312,-0.3300313,1.106627,5.328452,0.01292825,1.315833,0.00,0.00
89.2041,-1.669182,-0.2725887,4.274359,0.6609772,0.01734324,-0.7502055,-1.699612,-0.2728397,4.216923,0.698454,0.01786638,-0.7154319,-0.8686656,-0.2515841,3.365777,-1.869559,-0.2742414,3.896143,0.8834354,0.01999843,-0.4681259,1.132956,5.328452,-0.1112969,0.08197451,0.00,0.00
89.30135,-1.659692,-0.2730097,4.257884,0.5396177,-0.02384499,-0.8415725,-1.697065,-0.2725831,4.204704,0.5815176,-0.02466605,-0.8131598,-1.005737,-0.301907,3.237993,-1.923161,-0.2700027,3.88298,0.8177306,-0.02843736,-0.5748982,1.121914,5.328452,-0.5221825,-1.215198,0.00,0.00
89.41221,-1.648126,-0.2731999,4.24027,0.5240202,-0.02017111,-0.851467,-1.693093,-0.2712423,4.193375,0.5681514,-0.02205986,-0.8226283,-1.015244,-0.2975614,3.211915,-1.857989,-0.2640637,4.021409,0.7208951,-0.02865438,-0.6924516,1.169026,2.157781,-0.4236817,0.1640882,0.00,0.00
89.51122,-1.640112,-0.2731846,4.226521,0.2605056,-0.02847775,-0.9650522,-1.691428,-0.2694139,4.186804,0.3087892,-0.03220879,-0.950585,-1.324368,-0.3077008,3.056834,-2.005982,-0.2463006,3.943353,0.6086127,-0.05482413,-0.7915711,1.119948,2.03074,-0.6099286,-1.306867,0.00,0.00
89.60802,-1.635291,-0.2719355,4.217221,0.2198565,-0.02633517,-0.9751767,-1.691571,-0.2666734,4.18513,0.2702429,-0.03112932,-0.9622888,-1.369486,-0.3037744,3.038242,-1.937783,-0.2436533,4.044736,0.4910055,-0.05194438,-0.8696065,1.157414,1.083892,-0.5633197,-1.306867,0.00,0.00
89.70589,-1.636029,-0.2710609,4.211314,0.2996276,-0.03243827,-0.9535046,-1.696586,-0.2650265,4.188478,0.350527,-0.03751391,-0.935801,-1.276092,-0.3100283,3.065887,-1.695142,-0.2651704,4.189023,0.3493236,-0.03739399,-0.9362557,1.199603,0.3554147,-0.484674,-1.306867,0.01,0.29
89.80335,-1.640995,-0.2701219,4.210874,-0.06050353,0.01575396,-0.9980437,-1.704011,-0.2637436,4.19627,-0.008492457,0.01062575,-0.9999075,-1.714134,-0.2510778,3.004389,-1.97434,-0.2363818,4.133624,0.2245244,-0.01268076,-0.9743859,1.158919,-0.7207055,-0.3071823,-1.306867,0.00,0.02
89.90034,-1.650386,-0.2683861,4.213832,-0.1907754,-0.009680691,-0.981586,-1.714711,-0.2620952,4.206926,-0.1395791,-0.01510062,-0.9900958,-1.88105,-0.2800909,3.027009,-1.999951,-0.234199,4.176302,0.1028259,-0.03968725,-0.9939074,1.156339,-1.432683,-0.4531429,-1.306868,0.00,0.00
90.01119,-1.66834,-0.2651999,4.21549,-0.2447883,0.01717929,-0.9694243,-1.732983,-0.2594485,4.219125,-0.1928879,0.01252046,-0.9811409,-1.9635,-0.2444855,3.046578,-1.89708,-0.2448485,4.228352,-0.05611503,0.0003067125,-0.9984242,1.183639,-2.208179,-0.2431457,-1.306864,0.00,0.00
90.10918,-1.687737,-0.2664724,4.214697,-0.6155503,0.02284421,-0.7877665,-1.751122,-0.2618397,4.228334,-0.5761173,0.01945951,-0.8171353,-2.434925,-0.2387429,3.258464,-2.204544,-0.2286998,4.325884,-0.2109624,-0.009196589,-0.9774509,1.092045,-3.420253,-0.2816949,-1.306855,0.00,0.00
90.20563,-1.708492,-0.2681717,4.214834,-0.6230083,-0.01096953,-0.7821384,-1.769075,-0.26476,4.238139,-0.5815023,-0.01399743,-0.8134244,-2.4619,-0.2814371,3.268991,-2.046242,-0.2491512,4.344763,-0.3602718,-0.02798391,-0.9324275,1.153732,-4.229916,-0.4187646,-1.306849,0.00,0.00
90.30343,-1.731588,-0.2676668,4.216447,-0.7071789,-0.0469372,-0.7054749,-1.787817,-0.2663853,4.249029,-0.6689716,-0.04860411,-0.7416972,-2.585816,-0.324364,3.364277,-2.000351,-0.2615415,4.372182,-0.5015553,-0.05381859,-0.8634499,1.1673,-5.299146,-0.6155117,-1.30684,0.00,0.00
90.4004,-1.755059,-0.2686642,4.218685,-0.8303205,-0.08947469,-0.5500565,-1.805707,-0.2699146,4.259407,-0.8004612,-0.0897888,-0.5926211,-2.759296,-0.37688,3.553416,-2.041648,-0.2757395,4.449107,-0.622863,-0.08778218,-0.7773905,1.152176,-5.676363,-0.7879884,-0.08735085,0.00,0.00
90.51285,-1.78864,-0.2701965,4.219348,-0.8417942,-0.056244,-0.5368604,-1.831399,-0.2728862,4.268231,-0.8118063,-0.05438017,-0.5813893,-2.802618,-0.3379448,3.572676,-1.90935,-0.2777896,4.357347,-0.7503395,-0.05053009,-0.6591187,1.190484,-5.676363,-0.5314691,1.048302,0.00,0.00
90.61053,-1.826512,-0.273316,4.215803,-0.900655,-0.09232024,-0.4246146,-1.861687,-0.2777898,4.270279,-0.8767049,-0.0891397,-0.4726971,-2.910968,-0.3844764,3.704534,-1.916346,-0.284742,4.354934,-0.8340108,-0.08362937,-0.5453733,1.192577,-5.676363,-0.6617703,1.896199,0.94,0.94
90.70798,-1.868489,-0.2751123,4.206804,-0.9987273,-0.0231005,-0.04483438,-1.895792,-0.2791069,4.265656,-0.9952519,-0.02019108,-0.0952159,-3.07893,-0.3031097,4.152466,-2.062112,-0.3034407,4.624166,-0.9071431,0.0002952575,-0.4208224,1.120902,-5.676363,-0.3022623,2.947523,0.00,0.00
90.80584,-1.903828,-0.2798103,4.193329,-0.9981349,-0.06104413,-0.0006563662,-1.923169,-0.2823388,4.255333,-0.996816,-0.05983411,-0.05270479,-3.110873,-0.353631,4.192535,-2.011325,-0.2938638,4.537951,-0.9527522,-0.05178795,-0.2993012,1.154075,-5.676363,-0.4930794,3.386603,0.00,0.00
90.90325,-1.91666,-0.2847475,4.184954,-0.9755828,-0.1187658,0.1847507,-1.927978,-0.2835874,4.248951,-0.9834269,-0.1218539,0.1342507,-3.098089,-0.4285727,4.408687,-1.990394,-0.2771902,4.601853,-0.9763244,-0.1334288,-0.1702571,1.134556,-5.676363,-0.7809291,3.959073,0.00,0.00
91.00124,-1.910812,-0.2812209,4.182612,-0.9391335,-0.06650784,0.3370534,-1.91497,-0.2775446,4.247375,-0.9545879,-0.07094358,0.2893595,-3.049398,-0.3618536,4.591249,-1.941228,-0.2543319,4.656302,-0.9936313,-0.09640836,-0.05832963,1.115273,-5.676363,-0.6167359,4.437037,0.00,0.00
91.11227,-1.889298,-0.2749677,4.183359,-0.9450214,-0.06717011,0.3200355,-1.885427,-0.270197,4.248068,-0.96021,-0.07201833,0.2698338,-3.030813,-0.3561041,4.569939,-1.87078,-0.252149,4.492869,-0.9938352,-0.08906151,0.06602757,1.167229,-5.676363,-0.5931802,4.745702,0.00,0.00
91.21046,-1.863258,-0.2726747,4.185395,-0.7761811,-0.04026312,0.629223,-1.85253,-0.266858,4.249239,-0.8050425,-0.04619847,0.5914155,-2.806676,-0.321613,4.950191,-1.765699,-0.2197768,4.765998,-0.9801666,-0.09588724,0.1734336,1.062041,-2.642828,-0.3055816,4.921202,0.02,0.13
91.30688,-1.832402,-0.2692279,4.181796,-0.7562435,-0.05666158,0.6518322,-1.817077,-0.2630587,4.244662,-0.7867578,-0.06317953,0.6140199,-2.750631,-0.3380264,4.973249,-1.704513,-0.2177426,4.70644,-0.9630223,-0.1107293,0.2456156,1.086287,-2.642828,-0.3256299,4.945755,0.00,0.00
91.40406,-1.799312,-0.264176,4.175961,-0.7860023,-0.06482787,0.6148152,-1.780123,-0.2579448,4.237751,-0.8159598,-0.07120522,0.5737066,-2.75108,-0.3426759,4.920438,-1.675556,-0.2239903,4.574452,-0.9467463,-0.1044748,0.3045593,1.136022,-2.642828,-0.3307281,4.885616,0.00,0.00
91.50147,-1.76718,-0.258982,4.169579,-0.8068377,-0.04739814,0.5888687,-1.744343,-0.2528977,4.230131,-0.8363271,-0.05310678,0.5456526,-2.741875,-0.3162411,4.880959,-1.656548,-0.2295066,4.462924,-0.930588,-0.07436838,0.3584345,1.166282,-2.642828,-0.3083236,4.842812,0.00,0.00
91.59969,-1.738886,-0.2552252,4.163812,-0.8033165,-0.04971526,0.5934736,-1.711393,-0.2496916,4.222451,-0.8335385,-0.05479229,0.5497374,-2.707536,-0.3151726,4.87943,-1.641279,-0.2355796,4.371992,-0.900916,-0.06725074,0.4287511,1.183526,-2.642828,-0.3103404,4.848637,0.00,0.00
91.71069,-1.7111,-0.2529895,4.164011,-0.7369434,-0.0536497,0.673822,-1.673994,-0.2481465,4.217159,-0.7719198,-0.05798498,0.6330701,-2.598155,-0.3175674,4.975086,-1.62433,-0.2416642,4.288296,-0.8155585,-0.06356739,0.5751726,1.194059,-2.642828,-0.3210473,5.006592,0.00,0.00
91.80917,-1.69246,-0.2508044,4.170224,-0.5842326,-0.08495243,0.8071278,-1.64583,-0.2476593,4.215399,-0.6267182,-0.08809267,0.7742506,-2.39592,-0.3530935,5.142066,-1.573503,-0.2427811,4.285468,-0.6895992,-0.0924973,0.7182599,1.192602,-2.642828,-0.3862095,5.399237,0.12,0.54
91.90511,-1.664415,-0.2479049,4.183084,0.1778485,0.06708334,0.9817687,-1.605658,-0.2479876,4.21088,0.1336391,0.06922756,0.9886092,-1.447689,-0.1661569,5.379469,-1.02494,-0.2488053,4.485603,-0.4260539,0.08329453,0.9008552,0.9922422,-2.642828,0.06749749,7.906487,0.00,0.00
92.0014,-1.647655,-0.2481608,4.186226,0.1918526,0.03568974,0.9807746,-1.584833,-0.2488154,4.202896,0.1432765,0.03705128,0.9889889,-1.414777,-0.2048391,5.376732,-1.135451,-0.2534981,4.322137,-0.2557823,0.04455778,0.965707,1.092044,-2.642828,0.009091377,10.01324,0.00,0.00
92.1128,-1.639564,-0.2493655,4.186586,-0.01335637,0.01211648,0.9998374,-1.575635,-0.2523059,4.197961,-0.06690458,0.01466368,0.9976516,-1.655656,-0.2347674,5.391207,-1.448444,-0.258156,4.220592,-0.1742677,0.01967015,0.9845018,1.189043,-2.642829,-0.1233411,10.96809,0.00,0.00
92.21017,-1.637601,-0.2500454,4.18776,-0.07254888,0.005723068,0.9973485,-1.573388,-0.2537011,4.197158,-0.1262836,0.00878618,0.9919553,-1.724799,-0.2431667,5.386489,-1.551863,-0.2549265,4.200308,-0.1442598,0.009809831,0.9894912,1.198779,-3.036603,-0.1539614,14.38425,0.00,0.00
92.3074,-1.637393,-0.2492509,4.190705,-0.05271548,0.01316828,0.9985228,-1.572898,-0.2532675,4.197722,-0.106561,0.01653652,0.9941686,-1.70072,-0.2334316,5.390248,-1.57221,-0.2533104,4.197798,-0.1071351,0.01657227,0.9941063,1.19952,-2.670009,-0.08349466,14.38425,0.00,0.00
92.40414,-1.637484,-0.2499439,4.19394,0.2414246,0.0004667797,0.9704194,-1.572775,-0.2537936,4.198729,0.1908798,0.003706252,0.9816065,-1.345425,-0.2493792,5.367886,-1.261957,-0.272285,4.221734,-0.07261816,0.01992816,0.9971607,1.149415,-2.002044,-0.06918621,14.38425,0.00,0.00
92.50132,-1.636282,-0.2507237,4.197496,0.2565363,-0.001105843,0.966534,-1.571399,-0.2540916,4.199486,0.2057487,0.001703961,0.9786034,-1.326164,-0.2520606,5.365902,-1.291515,-0.2686195,4.20807,-0.02990973,0.01429385,0.9994504,1.158469,-1.596052,-0.123081,14.38425,0.00,0.00
92.61238,-1.631845,-0.2535401,4.201967,0.6065039,-0.1333731,0.7838141,-1.567021,-0.2572399,4.198941,0.5702636,-0.1343324,0.8104038,-0.8928953,-0.4160384,5.156945,-0.9320042,-0.293483,4.169298,0.03926637,-0.1230488,0.9916235,0.9959905,-0.5275154,-1.561037,14.38425,0.00,0.00
92.71066,-1.628652,-0.2578337,4.205225,0.6244479,-0.1740641,0.7614241,-1.564066,-0.2611511,4.198699,0.588167,-0.1763653,0.789275,-0.8683168,-0.469776,5.132343,-0.9597113,-0.2921938,4.137629,0.09008238,-0.1750326,0.980433,1.014566,-0.06825054,-2.024333,13.8401,0.00,0.00
92.80775,-1.627398,-0.2619927,4.207495,0.6107194,-0.1950568,0.7674469,-1.56302,-0.2646962,4.198935,0.5728422,-0.1980374,0.7953823,-0.8845769,-0.499241,5.140944,-1.010716,-0.2878899,4.1255,0.1207253,-0.2022793,0.9718583,1.044848,0.02563465,-2.024333,12.46832,0.00,0.00
92.90539,-1.628495,-0.2648692,4.208841,0.5974584,-0.2085115,0.7743167,-1.564149,-0.2670488,4.199908,0.5586019,-0.2120617,0.801869,-0.9021689,-0.5183555,5.150174,-1.036349,-0.2849276,4.126638,0.126782,-0.220557,0.9670993,1.058356,-0.0364958,-2.024333,11.7536,0.00,0.00
93.00285,-1.632269,-0.2673637,4.208604,0.2596183,-0.2705052,0.9270519,-1.567632,-0.2686481,4.201863,0.2075563,-0.2715034,0.9397905,-1.319431,-0.5933201,5.325693,-1.431717,-0.2713488,4.187688,0.09451742,-0.2710211,0.9579217,1.187994,-0.8223673,-2.018619,10.36341,0.00,0.00
93.10603,-1.640955,-0.2679057,4.205725,-0.1490832,-0.2915142,0.9448776,-1.575958,-0.2678699,4.20517,-0.2014861,-0.2886602,0.9359908,-1.819034,-0.616115,5.334367,-1.828849,-0.2680089,4.207329,0.008320908,-0.2951019,0.9554296,1.179613,-1.77949,-2.018619,9.875159,0.00,0.00
93.21185,-1.651678,-0.2680129,4.197477,-0.2404368,-0.2679684,0.9329432,-1.587453,-0.2669059,4.207424,-0.2921199,-0.2670639,0.918337,-1.939317,-0.5885894,5.313578,-1.769143,-0.2700375,4.179286,-0.1429555,-0.2676006,0.952866,1.1904,-2.642828,-1.905497,10.0028,0.00,0.00
93.30818,-1.653835,-0.2674226,4.186932,-0.4824821,-0.1001608,0.8701602,-1.591449,-0.2654668,4.205075,-0.5276487,-0.1004388,0.843504,-2.229092,-0.386843,5.224414,-1.909259,-0.2754299,4.112649,-0.275194,-0.09586333,0.9565973,1.162208,-2.642828,-0.5309649,6.662591,0.00,0.00
93.40544,-1.646115,-0.2702308,4.172121,-0.4828597,-0.09363353,0.8706775,-1.585829,-0.268239,4.196342,-0.528894,-0.09451441,0.8434087,-2.223354,-0.382166,5.212981,-1.786098,-0.274856,4.115877,-0.3687143,-0.09048869,0.9251278,1.185895,-2.642828,-0.4851091,6.265466,0.00,0.00
93.50348,-1.630068,-0.2731916,4.150006,-0.4610594,-0.1192368,0.8793217,-1.571974,-0.2714465,4.179111,-0.5081782,-0.1203754,0.8527982,-2.182799,-0.4161364,5.204165,-1.65314,-0.2738847,4.138447,-0.4419157,-0.1186862,0.8891705,1.198553,-2.642828,-0.5396845,6.129778,0.00,0.00
93.60078,-1.607613,-0.2763355,4.122789,-0.4632291,-0.120182,0.8780518,-1.551361,-0.2749327,4.155327,-0.5103258,-0.1214094,0.8513679,-2.163835,-0.4206438,5.177108,-1.570134,-0.2754009,4.144468,-0.4947643,-0.1210391,0.8605567,1.199967,-2.642828,-0.537822,6.010234,0.00,0.00
93.71288,-1.581583,-0.2833261,4.091119,-0.6244676,-0.0260822,0.7806151,-1.527339,-0.2824729,4.126923,-0.6655237,-0.02662423,0.7459017,-2.328825,-0.3145363,5.025208,-1.67294,-0.2847632,4.030818,-0.5504289,-0.02498609,0.834508,1.191589,-2.642828,-0.3287878,5.501269,0.00,0.00
93.80962,-1.509941,-0.2921166,4.065103,-0.6178361,-0.04381817,0.785085,-1.457373,-0.2914714,4.103329,-0.6593649,-0.04419984,0.7505227,-2.250313,-0.3446252,5.005894,-1.547153,-0.2925734,4.038043,-0.5872162,-0.04346903,0.8082621,1.197446,-2.642828,-0.3736794,5.546165,0.00,0.00
93.90714,-1.318752,-0.3005197,4.067711,-0.6185322,-0.03887603,0.7847971,-1.267759,-0.2997843,4.108011,-0.6601048,-0.03943313,0.7501379,-2.060733,-0.3471547,5.00914,-1.317921,-0.3005077,4.068368,-0.6192254,-0.03888603,0.7842498,1.199583,-2.642828,-0.3837068,5.746366,0.00,0.00
94.00503,-1.270456,-0.306642,4.057212,-0.6276127,-0.01775336,0.7783232,-1.22127,-0.305797,4.099697,-0.6688146,-0.01846368,0.7431999,-2.024025,-0.3279583,4.991736,-1.239952,-0.3061179,4.08356,-0.6533874,-0.01820011,0.7568049,1.200013,-2.642828,-0.3451927,5.708484,0.00,0.00
94.10146,-1.258462,-0.3130047,4.041332,-0.6633796,-0.02484968,0.7478703,-1.211536,-0.3113654,4.08628,-0.7028602,-0.02622985,0.7108443,-2.05504,-0.3428439,4.939366,-1.225849,-0.3118654,4.072571,-0.691028,-0.02581674,0.7223668,1.199938,-2.642828,-0.3648014,5.553812,0.00,0.00
94.19967,-1.248963,-0.3189487,4.028648,-0.6893124,-0.02914206,0.7238779,-1.204255,-0.3167049,4.075777,-0.7274256,-0.03104817,0.6854837,-2.076921,-0.3539522,4.898125,-1.207883,-0.316887,4.071952,-0.724409,-0.03089671,0.6886777,1.199651,-2.642828,-0.3780861,5.436119,0.00,0.00
94.31154,-1.237099,-0.3262033,4.016586,-0.685748,-0.04535815,0.7264244,-1.194537,-0.322836,4.065598,-0.7238545,-0.04833952,0.6882573,-2.061836,-0.3807548,4.890245,-1.161202,-0.3201986,4.103986,-0.7523559,-0.05058639,0.6568116,1.197085,-2.642828,-0.419817,5.397457,0.00,0.21
94.40771,-1.225139,-0.3310807,4.007885,-0.6913319,0.3014177,0.656664,-1.183987,-0.3272316,4.058051,-0.7279198,0.2991875,0.6169439,-2.056382,0.03133765,4.797443,-1.15894,-0.3248889,4.088584,-0.7492272,0.2973949,0.5917895,1.197824,-2.642828,0.2641206,5.26066,0.02,0.02
94.50447,-1.212004,-0.3341516,3.999222,-0.6979287,0.3682412,0.6142426,-1.172117,-0.3302511,4.050396,-0.73311,0.3659946,0.5732346,-2.050966,0.1085016,4.737587,-1.154904,-0.3285679,4.07248,-0.7476729,0.3646904,0.5549649,1.198467,-2.642828,0.3971934,5.176902,0.00,0.00
94.6019,-1.199096,-0.3362736,3.992344,-0.6944669,0.3677582,0.6184413,-1.159736,-0.3322322,4.043914,-0.7298034,0.3657043,0.5776222,-2.034274,0.1059986,4.736091,-1.131369,-0.3293196,4.081082,-0.7540523,0.3635516,0.5470241,1.197404,-2.642828,0.3994026,5.177564,0.00,0.00
94.70028,-1.18724,-0.3316621,3.987213,-0.6092497,0.5198106,0.598842,-1.147483,-0.3267546,4.038402,-0.6461598,0.5188591,0.5596989,-1.920838,0.2942411,4.708277,-1.085463,-0.3190992,4.118254,-0.7004972,0.5143119,0.4947594,1.192545,-2.642828,0.8243346,5.218218,0.00,0.00
94.81185,-1.174881,-0.3218344,3.983186,-0.4758809,0.7037818,0.5274736,-1.134444,-0.3172018,4.033866,-0.5132866,0.7052222,0.4890793,-1.748292,0.5261848,4.618764,-1.050918,-0.3076327,4.13855,-0.5868401,0.7016567,0.4040998,1.188355,-2.642828,1.595738,5.234745,0.00,0.00
94.90952,-1.165721,-0.3164846,3.980956,-0.4913701,0.6737413,0.5519311,-1.124927,-0.3124783,4.031402,-0.5290825,0.6753353,0.5138034,-1.757748,0.495272,4.645949,-1.043605,-0.3044918,4.131966,-0.6006077,0.6726165,0.4322701,1.189034,-2.642828,1.486467,5.282962,0.00,0.00
95.00725,-1.159668,-0.3164651,3.983595,-0.5048365,0.6166365,0.6040692,-1.117706,-0.3142793,4.033188,-0.5434586,0.6191374,0.5668524,-1.767824,0.4263711,4.711292,-1.038574,-0.3101574,4.126708,-0.6128324,0.6189496,0.4912615,1.189965,-2.642828,1.31011,5.412718,0.00,0.00
95.10619,-1.157765,-0.3188316,3.988678,-0.4482946,0.5700533,0.6885283,-1.115071,-0.3184217,4.037688,-0.4889985,0.5759944,0.6550657,-1.69887,0.3692392,4.81975,-0.9767666,-0.3170938,4.196455,-0.6144766,0.5840375,0.5303949,1.175152,-2.642828,1.266437,5.634543,0.00,0.00
95.20319,-1.15873,-0.3223882,3.993214,-0.4721251,0.5441819,0.6935157,-1.115894,-0.3230224,4.042099,-0.5125824,0.5500141,0.659351,-1.728219,0.3340186,4.829752,-0.9956733,-0.3248025,4.179294,-0.6204977,0.5580495,0.5509659,1.180578,-2.642828,1.15658,5.641871,0.00,0.00
95.30101,-1.163482,-0.3287651,3.999308,-0.5044839,0.1716743,0.846182,-1.120507,-0.330341,4.048049,-0.5480329,0.1755435,0.8178291,-1.773557,-0.1211587,5.022597,-0.9261659,-0.3374679,4.268468,-0.7337967,0.1873125,0.6530364,1.154804,-2.642828,0.1007369,5.796199,0.00,0.00
95.41234,-1.173191,-0.3345578,4.009532,-0.4888557,-0.1913583,0.8511182,-1.129546,-0.3368289,4.057646,-0.5330648,-0.1924144,0.8239045,-1.764524,-0.5660297,5.039066,-0.9226664,-0.3475938,4.285707,-0.7316383,-0.1898375,0.6547267,1.150647,-1.030788,-0.3756479,4.382463,0.00,0.00
95.50809,-1.183237,-0.3399339,4.018178,-0.5215759,-0.3893845,0.7591695,-1.138847,-0.3425253,4.065589,-0.5640531,-0.391179,0.7272023,-1.812518,-0.8097262,4.934116,-1.007687,-0.3501821,4.205671,-0.6827555,-0.3898411,0.6179555,1.178799,-1.015855,-0.3548459,4.213064,0.00,0.00
95.60539,-1.191843,-0.3465804,4.023544,-0.5432846,-0.3891298,0.7439219,-1.147359,-0.349181,4.070867,-0.5852018,-0.3903208,0.7107662,-1.846802,-0.8156987,4.920385,-1.038908,-0.3555211,4.186238,-0.6819611,-0.3884455,0.6197089,1.184664,-2.642828,-1.269113,5.643747,0.00,0.00
95.70364,-1.197925,-0.3520595,4.025686,-0.5820391,-0.5513104,0.5977352,-1.153649,-0.3543364,4.073219,-0.6199943,-0.550396,0.5591702,-1.897267,-1.014479,4.743887,-1.148856,-0.3545828,4.078364,-0.6240003,-0.5501999,0.5548908,1.199376,-2.642828,-1.67186,5.406877,0.06,0.00
95.80309,-1.201992,-0.3557582,4.025933,-0.5822578,-0.5767876,0.5729677,-1.157667,-0.3575897,4.07344,-0.6195366,-0.5756021,0.5337197,-1.901146,-1.048344,4.713933,-1.170907,-0.3570426,4.059249,-0.6085834,-0.5761334,0.5456158,1.199898,-2.642828,-1.750477,5.378878,0.04,0.00
